Compared	O
with	O
survivors	O
,	O
the	O
death	O
cases	O
were	O
older	O
,	O
had	O
a	O
higher	O
white	O
blood	O
cell	O
count	O
,	O
higher	O
rate	O
of	O
delayed	O
admission	O
(	O
>	O
12	O
h	O
from	O
symptom	O
onset	O
to	O
door	O
)	O
,	O
earlier	O
occurrence	B-EPI
of	O
cardiac	O
rupture	O
,	O
higher	O
percentage	O
of	O
LVFW	O
rupture	O
and	O
lower	O
rate	O
of	O
surgical	O
repair	O
.	O

Logistic	O
regression	O
analysis	O
showed	O
that	O
surgical	O
repair	O
served	O
as	O
the	O
most	O
valuable	O
factor	O
affecting	O
survival	O
.	O

Moreover	O
,	O
elevated	O
white	O
blood	O
cell	O
count	O
and	O
advanced	O
age	O
might	O
be	O
related	O
to	O
an	O
increased	O
in	O
-	O
hospital	O
death	O
due	O
to	O
cardiac	O
rupture	O
.	O

Conclusions	O
In	O
this	O
contemporary	O
cohort	O
,	O
female	O
sex	O
,	O
advanced	O
age	O
and	O
low	O
rate	O
of	O
PPCI	O
post	O
-	O
STEMI	O
are	O
associated	O
with	O
an	O
increased	O
risk	O
of	O
cardiac	O
rupture	O
.	O

Advanced	O
age	O
and	O
elevated	O
white	O
blood	O
cell	O
count	O
might	O
be	O
related	O
to	O
an	O
increased	O
in	O
-	O
hospital	O
mortality	O
after	O
cardiac	O
rupture	O
,	O
whereas	O
surgical	O
repair	O
served	O
as	O
the	O
most	O
valuable	O
factor	O
affecting	O
survival	O
.	O

Background	O
Nonarteritic	O
anterior	O
ischemic	O
optic	O
neuropathy	O
(	O
NAION	O
)	O
in	O
young	O
patients	O
(	O
age	O
≤50	O
)	O
accounts	O
for	O
a	O
minority	O
of	O
all	O
cases	O
of	O
NAION	O
and	O
is	O
more	O
highly	O
associated	O
with	O
crowding	O
of	O
the	O
optic	O
nerves	O
and	O
bilateral	O
involvement	O
than	O
NAION	O
in	O
older	O
patients	O
.	O

Optic	O
disc	O
drusen	O
(	O
ODD	O
)	O
are	O
likewise	O
associated	O
with	O
crowded	O
optic	O
nerves	O
and	O
are	O
located	O
in	O
the	O
prelaminar	O
optic	O
nerve	O
head	O
where	O
they	O
could	O
contribute	O
to	O
NAION	O
pathogenesis	O
.	O

The	O
purpose	O
of	O
this	O
study	O
was	O
to	O
determine	O
the	O
prevalence	B-EPI
of	O
ODD	O
in	O
the	O
eyes	O
of	O
young	O
NAION	O
patients	O
using	O
modern	O
imaging	O
methods	O
and	O
to	O
compare	O
it	O
to	O
the	O
baseline	O
1.8%-2.0	B-STAT
%	I-STAT
prevalence	B-EPI
of	O
ODD	O
in	O
the	O
general	O
population	O
.	O

Methods	O
In	O
this	O
retrospective	O
study	O
,	O
all	O
young	O
NAION	O
patients	O
(	O
ages	O
18	O
-	O
50	O
years	O
,	O
inclusive	O
)	O
seen	O
in	O
2	O
tertiary	O
care	O
neuro	O
-	O
ophthalmology	O
clinics	O
(	O
in	O
London	B-LOC
,	O
Canada	B-LOC
and	O
Copenhagen	B-LOC
,	O
Denmark	B-LOC
)	O
in	O
the	O
ten	O
-	O
year	O
interval	O
between	O
April	O
1	O
,	O
2009	O
,	O
and	O
March	O
31	O
,	O
2019	O
,	O
were	O
identified	O
and	O
their	O
medical	O
charts	O
reviewed	O
.	O

Patients	O
were	O
included	O
in	O
the	O
study	O
if	O
ODD	O
were	O
diagnosed	O
by	O
any	O
method	O
(	O
including	O
ophthalmoscopy	O
,	O
ultrasound	O
[	O
US	B-LOC
]	O
,	O
fundus	O
autofluorescence	O
[	O
FAF	O
]	O
,	O
computed	O
tomography	O
[	O
CT	O
]	O
,	O
or	O
any	O
optical	O
coherence	O
tomography	O
[	O
OCT	O
]	O
method	O
)	O
,	O
or	O
if	O
ODD	O
were	O
excluded	O
by	O
enhanced	O
-	O
depth	O
imaging	O
OCT	O
(	O
EDI	O
-	O
OCT	O
)	O
using	O
the	O
ODD	O
Studies	O
(	O
ODDS	O
)	O
Consortium	O
protocol	O
.	O

The	O
presence	O
or	O
absence	O
of	O
ODD	O
was	O
recorded	O
for	O
each	O
eye	O
.	O

Results	O
There	O
were	O
37	O
eligible	O
patients	O
(	O
74	O
eyes	O
)	O
.	O

Mean	O
age	O
of	O
NAION	O
onset	O
was	O
38.5	O
±	O
10.0	O
years	O
,	O
and	O
23	O
patients	O
(	O
62	O
%	O
)	O
were	O
men	O
.	O

Patients	O
had	O
undergone	O
the	O
following	O
methods	O
of	O
ODD	O
detection	O
:	O
ophthalmoscopy	O
(	O
37	O
patients	O
)	O
,	O
EDI	O
-	O
OCT	O
(	O
36	O
patients	O
)	O
,	O
FAF	O
(	O
31	O
patients	O
)	O
,	O
US	B-LOC
(	O
9	O
patients	O
)	O
,	O
and	O
CT	O
orbits	O
(	O
8	O
patients	O
)	O
.	O

We	O
found	O
a	O
prevalence	B-EPI
of	O
ODD	O
of	O
56.7	O
%	O
in	O
NAION	O
-	O
affected	O
patients	O
and	O
53.3	O
%	O
in	O
NAION	O
-	O
affected	O
eyes	O
.	O

Only	O
35.9	O
%	O
of	O
ODD	O
were	O
visible	O
on	O
ophthalmoscopy	O
.	O

Twenty	O
of	O
21	O
ODD	O
patients	O
(	O
95.2	O
%	O
)	O
had	O
bilateral	O
ODD	O
.	O

Age	O
of	O
onset	O
and	O
sex	O
did	O
not	O
differ	O
significantly	O
between	O
the	O
ODD	O
-	O
positive	O
group	O
and	O
the	O
ODD	O
-	O
negative	O
group	O
.	O

EDI	O
-	O
OCT	O
outperformed	O
any	O
combination	O
of	O
ophthalmoscopy	O
,	O
US	B-LOC
,	O
FAF	O
,	O
and	O
CT	O
at	O
detecting	O
ODD	O
.	O

Conclusion	O
ODD	O
were	O
found	O
with	O
much	O
higher	O
prevalence	B-EPI
in	O
young	O
patients	O
with	O
NAION	O
than	O
in	O
the	O
general	O
population	O
and	O
were	O
usually	O
bilateral	O
and	O
buried	O
.	O

ODD	O
may	O
contribute	O
to	O
NAION	O
pathogenesis	O
by	O
exacerbating	O
an	O
underlying	O
compartment	O
syndrome	O
in	O
the	O
crowded	O
	O
disc	O
at	O
risk	O
.	O
	O

EDI	O
-	O
OCT	O
may	O
be	O
the	O
best	O
imaging	O
modality	O
for	O
ODD	O
detection	O
in	O
future	O
studies	O
.	O

Background	O
Pseudohypoparathyroidism	O
(	O
PHP	O
,	O
OMIM	O
#	O
103580	O
)	O
is	O
a	O
very	O
rare	O
disease	O
(	O
incidence	B-EPI
0.3	B-STAT
-	I-STAT
1/100,000	I-STAT
)	O
.	O

Heterozygous	O
inactivating	O
mutations	O
involving	O
the	O
maternal	O
GNAS	O
exons	O
1	B-STAT
-	I-STAT
13	I-STAT
that	O
encodes	O
the	O
alpha	O
subunit	O
of	O
the	O
stimulatory	O
G	O
protein	O
(	O
Gsα	O
)	O
cause	O
inactivating	O
parathyroid	O
hormone	O
(	O
PTH)/PTHrP	O
signalling	O
disorder	O
type	O
2	O
(	O
iPPSD2	O
or	O
PHP	O
type	O
1A	O
)	O
,	O
which	O
is	O
characterized	O
by	O
Albright	O
hereditary	O
osteodystrophy	O
and	O
resistance	O
to	O
multiple	O
hormones	O
that	O
act	O
through	O
the	O
Gsα	O
signalling	O
pathway	O
(	O
including	O
PTH	O
,	O
thyroid	O
-	O
stimulating	O
hormone	O
,	O
and	O
α	O
-	O
melanocyte	O
-	O
stimulating	O
hormone	O
)	O
.	O

To	O
date	O
,	O
little	O
information	O
is	O
available	O
on	O
craniofacial	O
features	O
in	O
patients	O
with	O
PHP	O
.	O

The	O
small	O
number	O
of	O
patients	O
studied	O
in	O
previous	O
reports	O
as	O
well	O
as	O
the	O
lack	O
of	O
molecular	O
characterization	O
of	O
the	O
patients	O
may	O
have	O
precluded	O
the	O
detection	O
of	O
specific	O
orofacial	O
manifestations	O
in	O
the	O
different	O
PHP	O
subtypes	O
.	O

Materials	O
/	O
methods	O
We	O
conducted	O
a	O
systematic	O
analysis	O
of	O
dental	O
and	O
craniofacial	O
features	O
in	O
19	O
patients	O
with	O
iPPSD2	O
and	O
maternal	O
GNAS	O
inactivating	O
mutations	O
to	O
assess	O
the	O
frequency	O
and	O
specificity	O
of	O
the	O
anomalies	O
.	O

Results	O
Facial	O
examinations	O
showed	O
reduced	O
vertical	O
,	O
sagittal	O
,	O
and	O
transverse	O
development	O
of	O
the	O
mid	O
-	O
facial	O
structures	O
.	O

Intraoral	O
and	O
radiographic	O
examinations	O
revealed	O
that	O
89	O
per	O
cent	O
of	O
the	O
patients	O
had	O
at	O
least	O
one	O
dental	O
anomaly	O
,	O
including	O
tooth	O
submergence	O
leading	O
to	O
severe	O
infraocclusion	O
in	O
83	O
per	O
cent	O
of	O
cases	O
.	O

Craniofacial	O
analysis	O
of	O
lateral	O
cephalometric	O
radiographs	O
also	O
showed	O
a	O
significant	O
alteration	O
in	O
the	O
development	O
of	O
the	O
cranial	O
base	O
and	O
maxillary	O
and	O
mandibular	O
structures	O
in	O
these	O
patients	O
.	O

Conclusions	O
Patients	O
with	O
iPPSD2	O
and	O
maternal	O
GNAS	O
mutations	O
had	O
specific	O
craniofacial	O
alterations	O
and	O
dental	O
abnormalities	O
.	O

These	O
specific	O
defects	O
should	O
be	O
assessed	O
in	O
order	O
to	O
provide	O
appropriate	O
dental	O
and	O
orthodontic	O
care	O
to	O
these	O
patients	O
.	O

(	O
clinical	O
trial	O
registration	O
:	O
1920371	O
v	O
0	O
,	O
French	O
Nationale	O
Data	O
Processing	O
and	O
Liberties	O
Commission	O
-	O
CNIL	O
)	O
.	O

Objective	O
The	O
aim	O
of	O
the	O
current	O
study	O
was	O
to	O
compare	O
the	O
risk	O
and	O
also	O
the	O
types	O
of	O
ictal	O
injuries	O
in	O
three	O
groups	O
of	O
people	O
with	O
seizures	O
[	O
i.e.	O
,	O
IGE	O
vs.	O
TLE	O
vs.	O
FS	O
]	O
.	O

Methods	O
This	O
was	O
a	O
retrospective	O
study	O
.	O

All	O
patients	O
with	O
an	O
electro	O
-	O
clinical	O
diagnosis	O
of	O
IGE	O
,	O
TLE	O
,	O
or	O
FS	O
were	O
recruited	O
at	O
the	O
outpatient	O
epilepsy	O
clinic	O
at	O
Shiraz	O
University	O
of	O
Medical	O
Sciences	O
,	O
Shiraz	B-LOC
,	O
Iran	B-LOC
,	O
from	O
2008	O
until	O
2020	O
.	O

Age	O
,	O
sex	O
,	O
age	O
at	O
seizure	O
onset	O
,	O
seizure	O
type(s	O
)	O
,	O
and	O
occurrence	B-EPI
of	O
ictal	O
injury	O
at	O
any	O
time	O
since	O
the	O
onset	O
of	O
the	O
seizures	O
and	O
its	O
characteristics	O
were	O
registered	O
routinely	O
for	O
all	O
patients	O
at	O
the	O
time	O
of	O
the	O
first	O
visit	O
.	O

Results	O
One	O
thousand	O
and	O
one	O
hundred	O
seventy	O
-	O
four	O
patients	O
were	O
studied	O
(	O
481	O
patients	O
with	O
IGE	O
,	O
402	O
people	O
with	O
TLE	O
,	O
and	O
291	O
persons	O
with	O
FS	O
)	O
.	O

While	O
the	O
groups	O
differed	O
in	O
their	O
demographic	O
and	O
clinical	O
characteristics	O
,	O
the	O
rates	O
of	O
ictal	O
injury	O
did	O
not	O
differ	O
significantly	O
between	O
the	O
groups	O
.	O

Tongue	O
injury	O
was	O
more	O
frequently	O
reported	O
by	O
patients	O
with	O
TLE	O
compared	O
with	O
that	O
by	O
people	O
with	O
IGE	O
or	O
FS	O
.	O

Other	O
types	O
/	O
locations	O
of	O
ictal	O
injury	O
were	O
more	O
or	O
less	O
reported	O
by	O
all	O
three	O
groups	O
of	O
the	O
patients	O
.	O

Conclusion	O
Ictal	O
injuries	O
may	O
happen	O
with	O
more	O
or	O
less	O
similar	O
rates	O
among	O
people	O
with	O
epilepsy	O
(	O
IGE	O
and	O
TLE	O
)	O
and	O
those	O
with	O
FS	O
.	O

Ictal	O
injury	O
(	O
rate	O
,	O
type	O
,	O
or	O
location	O
)	O
should	O
not	O
be	O
used	O
as	O
a	O
marker	O
for	O
any	O
specific	O
diagnosis	O
among	O
people	O
with	O
seizures	O
.	O

Inherited	O
retinal	O
diseases	O
(	O
IRDs	O
)	O
,	O
which	O
are	O
among	O
the	O
most	O
common	O
genetic	O
diseases	O
in	O
humans	O
,	O
define	O
a	O
clinically	O
and	O
genetically	O
heterogeneous	O
group	O
of	O
disorders	O
.	O

Over	O
80	O
forms	O
of	O
syndromic	O
IRDs	O
have	O
been	O
described	O
.	O

Approximately	O
200	O
genes	O
are	O
associated	O
with	O
these	O
syndromes	O
.	O

The	O
majority	O
of	O
syndromic	O
IRDs	O
are	O
recessively	O
inherited	O
and	O
rare	O
.	O

Many	O
,	O
although	O
not	O
all	O
,	O
syndromic	O
IRDs	O
can	O
be	O
classified	O
into	O
one	O
of	O
two	O
major	O
disease	O
groups	O
:	O
inborn	O
errors	O
of	O
metabolism	O
and	O
ciliopathies	O
.	O

Besides	O
the	O
retina	O
,	O
the	O
systems	O
and	O
organs	O
most	O
commonly	O
involved	O
in	O
syndromic	O
IRDs	O
are	O
the	O
central	O
nervous	O
system	O
,	O
ophthalmic	O
extra	O
-	O
retinal	O
tissues	O
,	O
ear	O
,	O
skeleton	O
,	O
kidney	O
and	O
the	O
cardiovascular	O
system	O
.	O

Due	O
to	O
the	O
high	O
degree	O
of	O
phenotypic	O
variability	O
and	O
phenotypic	O
overlap	O
found	O
in	O
syndromic	O
IRDs	O
,	O
correct	O
diagnosis	O
based	O
on	O
phenotypic	O
features	O
alone	O
may	O
be	O
challenging	O
and	O
sometimes	O
misleading	O
.	O

Therefore	O
,	O
genetic	O
testing	O
has	O
become	O
the	O
benchmark	O
for	O
the	O
diagnosis	O
and	O
management	O
of	O
patients	O
with	O
these	O
conditions	O
,	O
as	O
it	O
complements	O
the	O
clinical	O
findings	O
and	O
facilitates	O
an	O
accurate	O
clinical	O
diagnosis	O
and	O
treatment	O
.	O

Background	O
Metabolic	O
syndrome	O
(	O
MetS	O
)	O
is	O
a	O
major	O
risk	O
factor	O
for	O
cardiovascular	O
diseases	O
.	O

The	O
objective	O
of	O
the	O
study	O
was	O
to	O
evaluate	O
the	O
updated	O
prevalence	B-EPI
of	O
MetS	O
and	O
provide	O
a	O
comprehensive	O
illustration	O
of	O
the	O
possible	O
temporal	O
changes	O
in	O
MetS	O
prevalence	B-EPI
in	O
China	B-LOC
from	O
2011	O
to	O
2015	O
.	O

Methods	O
The	O
data	O
for	O
this	O
study	O
are	O
from	O
the	O
2011	O
and	O
2015	O
waves	O
of	O
the	O
China	O
Health	O
and	O
Retirement	O
Longitudinal	O
Study	O
(	O
CHARLS	O
)	O
.	O

CHARLS	O
is	O
a	O
nationally	O
representative	O
survey	O
targeting	O
populations	O
aged	O
45	O
and	O
above	O
from	O
28	O
provinces	O
in	O
mainland	O
China	B-LOC
.	O

A	O
total	O
of	O
11,847	O
and	O
13,013	O
participants	O
were	O
eligible	O
for	O
data	O
analysis	O
at	O
the	O
two	O
time	O
points	O
.	O

Results	O
The	O
estimated	B-EPI
prevalence	I-EPI
of	O
MetS	O
in	O
2015	O
was	O
20.41	O
%	O
(	O
95	O
%	O
CI	O
:	O
19.02	B-STAT
-	O
21.8	O
%	O
)	O
by	O
the	O
National	O
Cholesterol	O
Education	O
Program	O
(	O
NCEP	O
)	O
Expert	O
Panel	O
on	O
Detection	O
,	O
Evaluation	O
,	O
and	O
Treatment	O
of	O
High	O
Blood	O
Cholesterol	O
in	O
Adults	O
(	O
ATP	O
III	O
)	O
criteria	O
,	O
34.77	O
%	O
(	O
95	O
%	O
CI	O
:	O
33.12	O
-	O
36.42	O
%	O
)	O
by	O
the	O
International	O
Diabetes	O
Federation	O
(	O
IDF	O
)	O
criteria	O
,	O
39.68	O
%	O
(	O
95	O
%	O
CI	O
:	O
37.88	O
-	O
41.47	O
%	O
)	O
by	O
the	O
revised	O
ATP	O
III	O
criteria	O
,	O
and	O
25.55	O
%	O
(	O
95	O
%	O
CI	O
:	O
24.19	O
-	O
26.91	O
%	O
)	O
by	O
the	O
Chinese	O
Diabetes	O
Society	O
(	O
CDS	O
)	O
criteria	O
.	O

The	O
prevalence	B-EPI
was	O
higher	O
among	O
women	O
and	O
elderly	O
adults	O
and	O
in	O
urban	O
and	O
northern	O
populations	O
.	O

Furthermore	O
,	O
the	O
trends	O
in	O
the	O
prevalence	B-EPI
decreased	O
significantly	O
between	O
2011	O
and	O
2015	O
by	O
the	O
ATP	O
III	O
,	O
revised	O
ATP	O
III	O
and	O
CDS	O
criteria	O
.	O

However	O
,	O
trends	O
increased	O
significantly	O
from	O
2011	O
to	O
2015	O
by	O
the	O
IDF	O
criteria	O
.	O

Conclusions	O
A	O
higher	O
prevalence	B-EPI
of	O
MetS	O
is	O
found	O
in	O
those	O
who	O
reported	O
being	O
middle	O
aged	O
and	O
elderly	O
,	O
women	O
,	O
residing	O
in	O
northern	O
China	B-LOC
or	O
living	O
in	O
urban	O
areas	O
.	O

Additionally	O
,	O
temporal	O
changes	O
in	O
the	O
prevalence	B-EPI
of	O
MetS	O
varied	O
according	O
to	O
different	O
criteria	O
.	O

Increased	O
attention	O
to	O
the	O
causes	O
associated	O
with	O
populations	O
who	O
have	O
higher	O
levels	O
of	O
MetS	O
is	O
warranted	O
.	O

Background	O
Hypertension	O
is	O
prevalent	B-EPI
in	O
35%-46	O
%	O
of	O
the	O
general	O
population	O
;	O
1	O
%	O
of	O
them	O
experience	O
accelerated	O
hypertension	O
.	O

Among	O
patients	O
with	O
accelerated	O
hypertension	O
,	O
acute	O
worsening	O
of	O
renal	O
functions	O
occur	O
in	O
22%-55	O
%	O
.	O

Morbidity	O
and	O
mortality	O
rates	O
are	O
high	O
.	O

Partial	O
renal	O
recovery	O
is	O
seen	O
in	O
some	O
,	O
while	O
others	O
rapidly	O
progress	O
to	O
end	O
-	O
stage	O
renal	O
disease	O
.	O

Methods	O
Patients	O
who	O
presented	O
with	O
accelerated	O
hypertension	O
,	O
renal	O
dysfunction	O
,	O
and	O
had	O
undergone	O
renal	O
biopsy	O
were	O
evaluated	O
and	O
their	O
clinical	O
profile	O
was	O
analyzed	O
.	O

Those	O
who	O
became	O
dialysis	O
dependent	O
were	O
excluded	O
from	O
further	O
follow	O
-	O
up	O
.	O

Study	O
outcome	O
were	O
blood	O
pressure	O
control	O
,	O
renal	O
functions	O
,	O
requirement	O
of	O
renal	O
replacement	O
and	O
mortality	O
.	O

Results	O
Of	O
the	O
30	O
patients	O
evaluated	O
,	O
age	O
at	O
presentation	O
was	O
41.2	O
±	O
15.46	O
years	O
and	O
26	B-STAT
(	O
86.7	O
%	O
)	O
were	O
males	O
,	O
10	B-STAT
(	O
33	O
%	O
)	O
had	O
presented	O
with	O
nonspecific	O
complaints	O
.	O

Mean	O
duration	O
of	O
hypertension	O
and	O
blood	O
pressure	O
were	O
21.93	O
months	O
and	O
196	B-STAT
±	I-STAT
20.8/129	I-STAT
±	O
12.4	O
mmHg	O
,	O
respectively	O
.	O

Glomerulonephritis	O
and	O
hypertensive	O
nephrosclerosis	O
had	O
similar	O
characteristics	O
except	O
proteinuria	O
(	O
P	O
=	O
0.04	O
)	O
.	O

Average	O
follow	O
-	O
up	O
(	O
n	O
=	O
25	O
)	O
duration	O
was	O
3.69	O
years	O
(	O
range	O
:	O
0.05	O
-	O
9.6	O
)	O
.	O

At	O
the	O
end	O
of	O
study	O
,	O
6	O
were	O
dialysis	O
dependent	O
,	O
while	O
in	O
others	O
,	O
mean	O
e	O
-	O
GFR	O
was	O
23.96	O
ml	O
/	O
min/1.73	O
m	O
2	O
.	O

Poor	O
renal	O
prognosis	O
was	O
predicted	O
by	O
glomerulonephritis	O
(	O
relative	O
risk-4.6	O
)	O
and	O
degree	O
of	O
interstitial	O
fibrosis	O
.	O

Five	O
-	O
year	O
patient	O
and	O
renal	O
survival	O
were	O
94.4	O
%	O
and	O
71.9	O
%	O
,	O
respectively	O
.	O

Conclusion	O
Accelerated	O
hypertension	O
occurs	B-EPI
among	O
patients	O
with	O
both	O
primary	O
and	O
secondary	O
hypertension	O
.	O

It	O
leaves	O
permanent	O
renal	O
sequelae	O
.	O

Though	O
some	O
patients	O
recover	O
renal	O
function	O
partially	O
,	O
further	O
progression	O
is	O
rapid	O
,	O
especially	O
among	O
those	O
with	O
chronic	O
glomerulonephritis	O
.	O

Background	O
An	O
isolated	O
coronary	O
sinus	O
(	O
CS	O
)	O
atrial	O
septal	O
defect	O
(	O
ASD	O
)	O
is	O
defined	O
as	O
a	O
CS	O
unroofed	O
in	O
the	O
terminal	O
portion	O
without	O
a	O
persistent	O
left	O
superior	O
vena	O
cava	O
or	O
other	O
anomalies	O
.	O

This	O
defect	O
is	O
rare	O
and	O
part	O
of	O
the	O
wide	O
spectrum	O
of	O
unroofed	O
CS	O
syndrome	O
(	O
URCS	O
)	O
.	O

Recently	O
,	O
several	O
reports	O
have	O
described	O
this	O
finding	O
.	O

The	O
database	O
of	O
New	O
Tokyo	O
Hospital	O
was	O
searched	O
to	O
determine	O
the	O
incidence	B-EPI
of	O
this	O
defect	O
.	O

Additionally	O
,	O
to	O
raise	O
awareness	O
of	O
this	O
condition	O
,	O
the	O
findings	O
from	O
five	O
patients	O
with	O
CS	O
ASD	O
who	O
underwent	O
surgical	O
repair	O
at	O
New	O
Tokyo	O
Hospital	O
are	O
discussed	O
.	O

Case	O
presentation	O
The	O
patients	O
were	O
three	O
women	O
and	O
two	O
men	O
with	O
an	O
age	O
range	O
of	O
63	O
-	O
77	O
years	O
.	O

All	O
patients	O
underwent	O
transthoracic	O
echocardiography	O
and	O
computed	O
tomography	O
,	O
and	O
one	O
underwent	O
magnetic	O
resonance	O
imaging	O
.	O

In	O
two	O
patients	O
,	O
the	O
defect	O
was	O
found	O
unexpectedly	O
intraoperatively	O
;	O
left	O
-	O
to	O
-	O
right	O
shunting	O
was	O
apparent	O
in	O
the	O
other	O
three	O
patients	O
preoperatively	O
.	O

The	O
pulmonary	O
-	O
to	O
-	O
systemic	O
blood	O
flow	O
ratio	O
ranged	O
from	O
1.42	O
to	O
3.1	O
following	O
cardiac	O
catheterization	O
,	O
and	O
oxygen	O
saturation	O
step	O
-	O
up	O
was	O
seen	O
on	O
the	O
right	O
side	O
of	O
the	O
heart	O
.	O

Valvular	O
regurgitation	O
was	O
seen	O
in	O
4/5	B-STAT
patients	O
with	O
different	O
