antibody	O
ASA	O
+	O
-IIM	B-DIS
group	O
was	O
higher	O
than	O
that	O
in	O
ASA	B-DIS
--	O
IIM	O
group	O
95.2	B-STAT
vs	O
72.4	B-STAT
%	I-STAT
P	O
<	O
0.01	O
;	O
no	O
such	O
difference	O
was	O
found	O
between	O
the	O
anti	O
-	O
histidyl	O
-	O
tRNA	O
synthetase	O
Jo-1	O
+	O
-IIM	O
and	O
Jo-1	O
-	O
ASA+-IIM	O
groups	O
93.0	B-STAT
vs	O
98.5	B-STAT
%	I-STAT
0.05	O
.	O

The	O
prevalence	B-EPI
of	O
ILD	B-DIS
in	O
the	O
melanoma	B-DIS
differentiation	O
-	O
associated	O
protein-5	O
MDA-5	O
+	O
-IIM	O
group	O
was	O
higher	O
than	O
that	O
in	O
MDA-5	O
--	O
IIM	O
group	O
97.8	B-STAT
vs	O
72.1	B-STAT
%	I-STAT
P	O
<	O
0.01	O
.	O

Among	O
adults	O
with	O
IIM	B-DIS
men	O
with	O
concurrent	O
ILD	B-DIS
who	O
were	O
older	O
than	O
50	O
years	O
were	O
most	O
likely	O
to	O
die	O
.	O

No	O
significant	O
difference	O
was	O
found	O
in	O
the	O
all	O
-	O
cause	O
mortality	O
rates	O
between	O
DM	O
-	O
ILD	O
and	O
clinically	O
amyopathic	O
DM	O
-	O
ILD	O
groups	O
33.3	B-STAT
vs	O
23	B-STAT
%	I-STAT
0.05	O
although	O
both	O
were	O
higher	O
than	O
that	O
in	O
PM	O
group	O
13.2	B-STAT
%	I-STAT
P	O
=	O
0.01	O
and	O
P	O
<	O
0.05	O
respectively	O
.	O

No	O
difference	O
was	O
found	O
in	O
the	O
all	O
-	O
cause	O
mortality	O
rates	O
between	O
MDA5	O
-	O
ASA	O
--	O
IM	O
-	O
ILD	O
and	O
MDA5	O
-	O
ASA+-IM	O
-	O
ILD	O
groups	O
17.2	O
vs	O
12.8	B-STAT
%	I-STAT
0.05	O
and	O
both	O
were	O
lower	O
than	O
that	O
in	O
MDA5+ASA	O
--	O
IM	O
-	O
ILD	O
group	O
33.7	B-STAT
%	I-STAT
P	O
<	O
0.05	O
.	O

Conclusion	O
The	O
prevalence	B-EPI
of	O
ILD	B-DIS
in	O
IIM	B-DIS
and	O
the	O
prognosis	O
of	O
IIM	O
-	O
ILD	O
patients	O
may	O
vary	O
depending	O
on	O
the	O
statuses	O
of	O
the	O
ASA	O
and	O
MDA-5	O
antibodies	O
.	O

Clinical	O
disorders	O
known	O
to	O
affect	O
inherited	O
gamma	O
-	O
amino	O
butyric	O
acid	O
GABA	O
metabolism	O
are	O
autosomal	O
recessively	O
inherited	O
succinic	O
semialdehyde	O
dehydrogenase	O
and	O
GABA	O
-	O
transaminase	O
deficiency	O
.	O

The	O
clinical	O
presentation	O
of	O
succinic	O
semialdehyde	O
dehydrogenase	O
deficiency	O
includes	O
intellectual	B-DIS
disability	I-DIS
ataxia	I-DIS
obsessive	I-DIS
-	I-DIS
compulsive	O
disorder	B-DIS
and	O
epilepsy	O
with	O
a	O
nonprogressive	O
course	O
in	O
typical	O
cases	O
although	O
a	O
progressive	O
form	O
in	O
early	O
childhood	O
as	O
well	O
as	O
deterioration	O
in	O
adulthood	O
with	B-DIS
worsening	O
epilepsy	O
are	O
reported	O
.	O

GABA	O
-	O
transaminase	O
deficiency	O
is	O
associated	O
with	O
a	B-DIS
severe	I-DIS
neonatal	I-DIS
-	O
infantile	O
epileptic	O
encephalopathy	O
.	O

The	O
deficiency	O
of	O
21	B-DIS
-	O
hydroxylase	O
due	O
to	O
CYP21A2	O
pathogenic	O
variants	O
is	O
a	O
rather	O
frequent	O
disease	O
with	O
serious	O
consequences	O
going	O
from	O
a	O
real	O
mortality	O
risk	B-DIS
to	O
infertility	O
and	O
to	O
milder	O
symptoms	O
nevertheless	O
important	O
for	O
affecting	O
the	O
patients	O
'	O
self	O
-	O
esteem	O
.	O

In	O
the	O
most	O
severe	O
cases	O
life	B-DIS
-	I-DIS
threatening	I-DIS
adrenal	I-DIS
salt	O
wasting	O
crises	O
may	O
occur	O
.	O

Significant	O
morbidity	O
including	O
the	O
possibility	O
of	O
mistaken	O
gender	O
determination	O
precocious	O
puberty	B-DIS
infertility	I-DIS
and	O
growth	O
arrest	O
with	O
consequent	O
short	O
stature	B-DIS
may	O
also	O
affect	O
these	O
patients	O
.	O

In	O
the	O
less	O
severe	O
cases	O
milder	O
symptoms	O
like	O
hirsutism	B-DIS
will	O
likely	O
affect	O
the	O
image	O
of	O
the	O
self	O
with	O
strong	O
psychological	O
consequences	O
.	O

Its	O
diagnosis	O
is	O
confirmed	O
by	O
17OH	O
-	O
progesterone	O
dosages	O
exceeding	O
the	O
cut	O
-	O
off	O
value	O
of	O
10/15	O
ng	O
/	O
ml	O
but	O
genotyping	O
is	O
progressively	O
assuming	O
an	O
essential	O
role	O
in	O
the	O
study	O
of	O
these	O
patients	O
particularly	O
in	O
confirming	O
difficult	O
cases	O
determining	O
some	O
aspects	O
of	O
the	O
prognosis	O
and	O
allowing	O
a	O
correct	O
genetic	O
counseling	O
.	O

Genotyping	O
is	O
a	O
difficult	O
process	O
due	O
to	O
the	O
occurrence	O
of	O
both	O
a	O
gene	O
and	O
a	O
highly	O
homologous	O
pseudo	O
gene	O
.	O

However	O
new	O
tools	O
are	O
opening	O
new	O
possibilities	O
to	O
this	O
analysis	O
and	O
improving	O
the	O
chances	O
of	O
a	O
correct	O
diagnosis	O
and	O
better	O
understanding	O
of	O
the	O
underlying	O
mechanisms	O
of	O
the	O
disease	O
.	O

Beyond	O
the	O
10	O
classic	O
pathogenic	O
variants	O
usually	O
searched	O
for	O
in	O
most	O
laboratories	O
a	O
correct	O
analysis	O
of	O
21OH	O
-	O
deficiency	O
cases	O
implies	O
completely	O
sequencing	O
of	O
the	O
entire	O
gene	O
and	O
the	O
determination	O
of	O
gene	O
duplications	O
.	O

These	O
are	O
now	O
recognized	O
to	O
occur	O
frequently	O
and	O
can	O
be	O
responsible	O
for	O
some	O
false	O
positive	O
cases	O
.	O

And	O
finally	O
because	O
gene	O
conversions	O
can	O
include	O
several	O
pathogenic	O
variants	O
one	O
can	O
not	O
be	O
certain	O
of	O
identifying	O
that	O
both	O
alleles	O
are	O
affected	O
without	O
studying	O
parental	O
DNA	O
samples	O
.	O

A	O
complete	O
genotype	O
characterization	O
should	O
be	O
considered	O
essential	O
in	O
the	O
preparation	O
for	O
pregnancy	O
even	O
in	O
the	O
case	O
of	O
parents	O
with	O
milder	O
forms	O
of	O
the	O
disease	O
or	O
even	O
just	O
carriers	O
since	O
it	O
has	O
been	O
reported	O
that	O
giving	O
birth	O
to	O
progeny	O
with	O
the	O
severe	O
classic	O
forms	O
occurs	O
with	O
a	O
much	O
higher	O
frequency	O
than	O
expected	O
.	O

Barth	B-DIS
syndrome	I-DIS
BTHS	B-DIS
is	O
a	O
rare	O
X	O
-	O
linked	O
recessive	O
infantile	O
-	O
onset	O
debilitating	O
disorder	O
characterized	O
by	O
early	O
-	O
onset	O
cardiomyopathy	O
skeletal	O
muscle	O
myopathy	O
growth	O
delay	O
and	O
neutropenia	O
with	O
a	O
worldwide	O
incidence	B-EPI
of	O
1/300	B-STAT
000	I-STAT
-	I-STAT
400000	I-STAT
live	O
births	O
.	O

The	O
high	O
mortality	O
rate	O
throughout	O
infancy	O
in	O
BTHS	B-DIS
patients	O
is	O
related	O
primarily	O
to	O
progressive	O
cardiomyopathy	B-DIS
and	O
a	O
weakened	O
immune	O
system	O
.	O

BTHS	B-DIS
is	O
caused	O
by	O
defects	O
in	O
the	O
TAZ	O
gene	O
that	O
encodes	O
tafazzin	O
a	O
transacylase	O
responsible	O
for	O
the	O
remodeling	O
and	O
maturation	O
of	O
the	O
mitochondrial	O
phospholipid	O
cardiolipin	O
CL	O
which	O
is	O
critical	O
to	O
normal	O
mitochondrial	O
structure	O
and	O
function	O
i.e	O
.	O

ATP	O
generation	O
.	O

A	O
deficiency	O
in	O
tafazzin	O
results	O
in	O
up	O
to	O
a	O
95	B-STAT
%	I-STAT
reduction	O
in	O
levels	O
of	O
structurally	O
mature	O
CL	O
.	O

Because	O
the	O
heart	O
is	O
the	O
most	O
metabolically	O
active	O
organ	O
in	O
the	O
body	O
with	O
the	O
highest	O
mitochondrial	O
content	O
of	O
any	O
tissue	O
mitochondrial	B-DIS
dysfunction	I-DIS
plays	O
a	O
key	O
role	O
in	O
the	O
development	O
of	O
heart	B-DIS
failure	I-DIS
in	O
patients	O
with	O
BTHS	B-DIS
.	O

Changes	O
in	O
mitochondrial	O
oxidative	O
phosphorylation	O
reduce	O
the	O
ability	O
of	O
mitochondria	O
to	O
meet	O
the	O
ATP	O
demands	O
of	O
the	O
human	O
heart	O
as	O
well	O
as	O
skeletal	O
muscle	O
namely	O
ATP	O
synthesis	O
does	O
not	O
match	O
the	O
rate	O
of	O
ATP	O
consumption	O
.	O

The	O
presence	O
of	O
several	O
cardiomyopathic	O
phenotypes	O
have	O
been	O
described	O
in	O
BTHS	B-DIS
including	O
dilated	B-DIS
cardiomyopathy	I-DIS
left	O
ventricular	B-DIS
noncompaction	I-DIS
either	O
alone	O
or	O
in	O
conjunction	O
with	O
other	O
cardiomyopathic	O
phenotypes	O
endocardial	O
fibroelastosis	O
hypertrophic	B-DIS
cardiomyopathy	I-DIS
and	O
an	O
apical	O
form	O
of	O
hypertrophic	B-DIS
cardiomyopathy	I-DIS
among	O
others	O
all	O
of	O
which	O
can	O
be	O
directly	O
attributed	O
to	O
the	O
lack	O
of	O
CL	O
synthesis	O
remodeling	O
and	O
maturation	O
with	O
subsequent	O
mitochondrial	B-DIS
dysfunction	I-DIS
.	O

Several	O
mechanisms	O
by	O
which	O
these	O
cardiomyopathic	O
phenotypes	O
exist	O
have	O
been	O
proposed	O
thereby	O
identifying	O
potential	O
targets	O
for	O
treatment	O
.	O

Dysfunction	O
of	O
the	O
sarcoplasmic	O
reticulum	O
Ca	O
2	O
+	O
<	O
/s	O
-ATPase	O
pump	O
and	O
inflammation	B-DIS
potentially	O
triggered	O
by	O
circulating	O
mitochondrial	O
components	O
have	O
been	O
identified	O
.	O

Currently	O
treatment	O
modalities	O
are	O
aimed	O
at	O
addressing	O
symptomatology	O
of	O
HF	O
in	O
BTHS	B-DIS
but	O
do	O
not	O
address	O
the	O
underlying	O
pathology	O
.	O

One	O
novel	O
therapeutic	O
approach	O
includes	O
elamipretide	O
which	O
crosses	O
the	O
mitochondrial	O
outer	O
membrane	O
to	O
localize	O
to	O
the	O
inner	O
membrane	O
where	O
it	O
associates	O
with	O
cardiolipin	O
to	O
enhance	O
ATP	O
synthesis	O
in	O
several	O
organs	O
including	O
the	O
heart	O
.	O

Encouraging	O
clinical	O
results	O
of	O
the	O
use	O
of	O
elamipretide	O
in	O
treating	O
patients	O
with	O
BTHS	B-DIS
support	O
the	O
potential	O
use	O
of	O
this	O
drug	O
for	O
management	O
of	O
this	O
rare	O
disease	O
.	O

In	O
recent	O
years	O
a	O
growing	O
body	O
of	O
research	O
has	O
shown	O
sex	O
differences	O
in	O
the	O
prevalence	B-EPI
and	O
symptomatology	O
of	O
psychopathologies	B-DIS
such	O
as	O
depression	B-DIS
anxiety	I-DIS
and	O
fear	B-DIS
-	I-DIS
related	O
disorders	O
all	O
of	O
which	O
show	B-EPI
high	O
incidence	O
rates	O
in	O
early	O
life	O
.	O

This	O
has	O
highlighted	O
the	O
importance	O
of	O
including	O
female	O
subjects	O
in	O
animal	O
studies	O
as	O
well	O
as	O
delineating	O
sex	O
differences	O
in	O
neural	O
processing	O
across	O
development	O
.	O

Of	O
particular	O
interest	O
is	O
the	O
corticolimbic	O
system	O
comprising	O
the	O
hippocampus	O
amygdala	O
and	O
medial	O
prefrontal	O
cortex	O
.	O

In	O
rodents	O
these	O
corticolimbic	O
regions	O
undergo	O
dynamic	O
changes	O
in	O
early	O
life	O
and	O
disruption	O
to	O
their	O
normative	O
development	O
is	O
believed	O
to	O
underlie	O
the	O
age	O
and	O
sex	O
-	O
dependent	O
effects	O
of	O
stress	O
on	O
affective	O
processing	O
.	O

In	O
this	O
review	O
we	O
consolidate	O
research	O
on	O
sex	O
differences	O
in	O
the	O
hippocampus	O
amygdala	O
and	O
medial	O
prefrontal	O
cortex	O
across	O
early	O
development	O
.	O

First	O
we	O
briefly	O
introduce	O
current	O
principles	O
on	O
sexual	O
differentiation	O
of	O
the	O
rodent	O
brain	O
.	O

We	O
then	O
showcase	O
corticolimbic	O
regional	O
sex	O
differences	O
in	O
volume	O
morphology	O
synaptic	O
organization	O
cell	O
proliferation	O
microglia	O
and	O
GABAergic	O
signaling	O
and	O
explain	O
how	O
these	O
differences	O
are	O
influenced	O
by	O
perinatal	O
and	O
pubertal	O
gonadal	O
hormones	O
.	O

In	O
compiling	O
this	O
research	O
we	O
outline	O
evidence	O
of	O
what	O
and	O
when	O
sex	O
differences	O
emerge	O
in	O
the	O
developing	O
corticolimbic	O
system	O
and	O
illustrate	O
how	O
temporal	O
dynamics	O
of	O
its	O
maturational	O
trajectory	O
may	O
differ	O
in	O
male	O
and	O
female	O
rodents	O
.	O

This	O
will	O
help	O
provide	O
insight	O
into	O
potential	O
neural	O
mechanisms	O
underlying	O
sex	O
-	O
specific	O
critical	O
windows	O
for	O
stress	O
susceptibility	O
and	O
behavioral	O
emergence	O
.	O

Background	O
As	O
a	O
result	O
of	O
the	O
current	O
global	O
pandemic	O
the	O
dental	O
profession	O
has	O
utilized	O
teledentistry	O
to	O
reduce	O
footfall	O
in	O
the	O
hospitals	O
and	O
clinics	O
where	O
possible	O
.	O

Pediatric	O
dental	O
consultants	O
form	O
a	O
vital	O
part	O
of	O
a	O
multidisciplinary	O
team	O
and	O
regularly	O
monitor	O
the	O
dental	O
growth	O
and	O
development	O
of	O
patients	O
with	O
cleft	B-DIS
lip	I-DIS
and	O
palate	B-DIS
.	O

Objective	O
To	O
assess	O
the	O
effectiveness	O
of	O
the	O
service	O
provided	O
by	O
pediatric	O
dental	O
consultants	O
in	O
the	O
South	O
Thames	O
Cleft	B-DIS
Service	O
at	O
Evelina	O
Children	O
's	O
Hospital	O
during	O
the	O
COVID-19	O
pandemic	O
through	O
virtual	O
clinics	O
.	O

Design	O
Data	O
were	O
collected	O
retrospectively	O
and	O
include	O
all	O
cleft	B-DIS
patients	O
contacted	O
via	O
the	O
virtual	O
clinic	O
during	O
May	O
to	O
July	O
2020	O
.	O

Patients	O
were	O
prioritized	O
by	O
the	O
Red	O
Amber	O
Green	O
RAG	O
scale	O
to	O
highlight	O
the	O
urgency	O
of	O
their	O
next	O
face	O
-	O
to	O
-	O
face	O
appointment	O
.	O

Results	O
A	O
total	O
of	O
215	O
patients	O
were	O
contacted	O
during	O
this	O
period	O
with	O
a	O
97	O
%	O
response	O
rate	O
.	O

Patients	O
given	O
a	O
RAG	O
score	O
of	O
GREEN	O
86	O
%	O
meant	O
no	O
urgent	O
requirement	O
for	O
a	O
face	O
-	O
to	O
-	O
face	O
consultation	O
and	O
AMBER	O
8	B-STAT
%	I-STAT
patients	O
required	O
treatment	O
that	O
was	O
deemed	O
nonurgent	O
.	O

However	O
3	B-STAT
%	I-STAT
of	O
patients	O
received	O
a	O
RED	O
rating	O
as	O
they	O
required	O
urgent	O
input	O
.	O

Conclusion	O
Through	O
these	O
virtual	O
clinics	O
the	O
pediatric	O
team	O
was	O
able	O
to	O
reach	O
208	O
patients	O
and	O
provided	O
advice	O
and	O
reassurance	O
.	O

The	O
need	O
for	O
face	O
-	O
to	O
-	O
face	O
appointment	O
was	O
eliminated	O
for	O
11	O
%	O
of	O
patients	O
who	O
were	O
discharged	O
to	O
their	O
local	O
dental	O
practitioners	O
thereby	O
reducing	O
the	O
risk	O
of	O
spreading	O
COVID-19	O
.	O

BACKGROUND	O
Intellectual	B-DIS
disability	I-DIS
ID	B-DIS
affects	O
1	B-STAT
-	I-STAT
3	I-STAT
%	I-STAT
of	O
the	O
Western	B-LOC
population	I-LOC
and	O
is	O
heterogeneous	O
in	O
origin	O
.	O

Mutations	O
in	O
X	O
-	O
linked	O
genes	O
represent	O
5	B-STAT
-	I-STAT
10	I-STAT
%	I-STAT
of	O
ID	B-DIS
in	O
males	O
.	O

Fragile	B-DIS
X	I-DIS
syndrome	I-DIS
due	O
to	O
the	O
silencing	O
of	O
the	O
FMR1	O
gene	O
is	O
the	O
most	O
common	O
form	O
of	O
ID	O
with	O
a	O
prevalence	B-EPI
of	O
around	O
15000	O
males	O
.	O

Females	O
are	O
usually	O
non-	O
or	O
mildly	O
affected	O
carriers	O
and	O
in	O
a	O
few	O
rare	O
cases	O
the	O
only	O
gender	O
affected	O
.	O

Array	O
comparative	O
genome	O
hybridization	O
aCGH	O
and	O
next	O
-	O
generation	O
sequencing	O
NGS	O
have	O
dramatically	O
changed	O
the	O
nature	O
of	O
human	O
genome	O
analysis	O
leading	O
to	O
the	O
identification	O
of	B-DIS
new	I-DIS
X	I-DIS
-	I-DIS
linked	O
intellectual	O
disability	O
syndromes	O
and	O
disease	O
-	O
causing	O
genes	O
.	O

SOURCES	O
OF	O
DATAOriginal	O
papers	O
reviews	O
guidelines	O
and	O
experiences	O
of	O
the	O
diagnostic	O
laboratories	O
.	O

AREAS	O
OF	O
AGREEMENTFamily	O
history	O
and	O
clinical	O
examination	O
still	O
are	O
essential	O
to	O
choose	O
the	O
appropriate	O
diagnostic	O
tests	O
including	O
a	O
disease	O
-	O
specific	O
genetic	O
test	O
aCGH	O
or	O
FMR1	O
molecular	O
analysis	O
.	O

If	O
negative	O
NGS	O
approaches	O
like	O
well	O
-	O
defined	O
gene	O
panels	O
whole	O
exome	O
or	O
even	O
whole	O
genome	O
sequencing	O
are	O
increasingly	O
being	O
used	O
improving	O
diagnostics	O
and	O
